id,type,gender,skin tone,count,accessories
8025,Turtle,Male,Rise of the TMNT Leonardo,4,Eye Mask / Luxurious Beard / Crazy Hair / Pizza
8027,Turtle,Female,Batman Talena,4,Messy Hair / Big Shades / Purple Lipstick / Earring
8028,Turtle,Male,IDW Michaelangelo,4,Mohawk Thin / Big Shades / Pipe / Smile
8030,Turtle,Female,2012 Talena,3,Vape / Wild White Hair / Earring
8031,Turtle,Male,Og Promo Raphael,5,Cigarette / Muttonchops / Do-rag / Eye Mask / Silver Crown
8033,Turtle,Male,2021 Tiziano,3,Cap Forward / 3D Glasses / Left Smile
8036,Turtle,Male,2003 Michaelangelo,4,Peak Spike / Rosy Cheeks / Smile / Small Shades
8038,Turtle,Female,2003 Talena,3,Red Mohawk / Blue Eye Shadow / Purple Lipstick
8043,Turtle,Female,IDW Venus,2,Big Shades / Stringy Hair
8045,Turtle,Male,Mirage Guido,5,Earring / Clown Hair Green / Big Beard / Rainbow / Cyron
8047,Turtle,Male,Rise of the TMNT Donatello,5,Luxurious Beard / Fedora / Earring / Horned Rim Glasses / Prismek
8048,Turtle,Male,2012 Donatello,3,Chinstrap / Shaved Head / Bronze Armor
8049,Turtle,Male,2021 Donatello,4,Normal Beard / Headband / Eye Mask / Astronaut
8050,Turtle,Male,1987 Leonardo,5,Shadow Beard / Earring / Nerd Glasses / Headband / Astronaut
8052,Turtle,Male,OG Promo Michaelangelo,5,Mustache / Knitted Cap / Eye Patch / Red / Dual Flip
8053,Turtle,Male,Mirage Leonardo,3,Mustache / Top Hat / Diving Mask
8054,Turtle,Female,2003 Amoly,3,Blue Eye Shadow / Bandana / Pizza
8056,Turtle,Male,1987 Michaelangelo,4,VR / Luxurious Beard / Clown Nose / Mohawk Dark
8057,Turtle,Female,Batman Selene,4,Black Lipstick / Half Shaved / VR / Cigarette
8059,Turtle,Male,Rise Of The Tmnt Michaelangelo,2,Fedora / Goat
8062,Turtle,Male,2003 Leonardo,5,Eye Mask / Muttonchops / Mohawk Dark / Gauntlet / Left Smile
8063,Turtle,Female,Rise of the TMNT Talena,4,Choker / Purple Lipstick / Blonde Bob / Cyron
8066,Turtle,Female,2021 Talena,4,Orange Side / Hot Lipstick / Classic Shades / Viking
8068,Turtle,Male,1987 Guido,5,Eye Mask / Normal Beard Black / Crazy Hair / Pizza / Eyes Forward
8069,Turtle,Male,Batman Raphael,4,Frumpy Hair / Handlebars / Small Shades / Viking
8071,Turtle,Male,2021 Guido,5,Vampire Hair / Muttonchops / Silver Chain / Nerd Glasses / Silver Crown
8072,Turtle,Male,Mirage Michaelangelo,5,Police Cap / Mustache / Earring / Nerd Glasses / Smile
8073,Turtle,Male,2012 Albrecht,3,Cigarette / Cap / Horned Rim Glasses
8074,Turtle,Male,Rise Of The Tmnt Leonardo,3,Cigarette / Fedora / Small Shades
8075,Turtle,Male,Rise Of The Tmnt Michaelangelo,3,Knitted Cap / Small Shades / Mole
8076,Turtle,Female,2012 Amoly,3,Cap / Pipe / Green Eye Shadow
8079,Turtle,Male,Idw Raphael,6,Cigarette / Smile / Horned Rim Glasses / Front Beard / Do-rag / Christmas Stocking
8080,Turtle,Male,2012 Giorgione,5,Cigarette / Messy Hair / Shadow Beard / Earring / Shades
8082,Turtle,Male,2021 Leonardo,4,Normal Beard / Regular Shades / Cowboy Hat / Bubblegum
8083,Turtle,Male,2003 Donatello,6,Front Beard / Purple Hair / Mole / Eye Mask / Pizza / Viking
8085,Turtle,Male,2012 Donatello,6,Ghost / Hoodie / Regular Shades / Big Beard / Wizard / Pizza
8092,Turtle,Female,Batman Azuria,3,Eye Patch / Frumpy Hair / Cigarette
8093,Turtle,Male,2003 Michaelangelo,5,Mohawk Thin / Front Beard Dark / Horned Rim Glasses / Elipsa / Pizza
8095,Turtle,Male,1987 Albrecht,4,Vampire Hair / Shadow Beard / Eye Patch / Blood Elf
8098,Turtle,Male,1987 Raphael,4,Frumpy Hair / Luxurious Beard / Earring / Lava
8100,Turtle,Male,Mirage Donatello,3,Chinstrap / Top Hat / Left Smile
8101,Turtle,Male,1987 Donatello,9,Spirit / Stringy Hair / Frown / Chinstrap / Earring / Mole / Eye Mask / Hoodie / Verda
8103,Turtle,Male,Rise of the TMNT Leonardo,4,Bandana / Front Beard Dark / VR / Smile
8104,Turtle,Male,2003 Raphael,3,Stringy Hair / Luxurious Beard / Diamond Armor
8105,Turtle,Female,Rise Of The Tmnt Solina,4,Black Lipstick / Choker / Pigtails / Rosy Cheeks
8107,Turtle,Male,OG Promo Michaelangelo,6,Ghost / Stringy Hair / Frown / Earring / Hoodie / Nullcore
8109,Turtle,Male,2021 Donatello,3,Cigarette / Front Beard / Messy Hair
8110,Turtle,Female,IDW Venus,2,Purple Eye Shadow / Mohawk Dark
8111,Turtle,Male,2021 Filippo,2,Vampire Hair / VR
8114,Turtle,Male,Batman Michaelangelo,4,Eye Mask / Crazy Hair / Smile / Solflare
8117,Turtle,Male,2003 Hans,3,Muttonchops / Cowboy Hat / Pit Vipers
8118,Turtle,Male,Og Promo Raphael,5,Big Shades / Front Beard Dark / Do-rag / Ghost / Shark Hat
8121,Turtle,Male,1987 Raphael,4,Chinstrap / Horned Rim Glasses / Mohawk / Prismek
8122,Turtle,Male,1987 Leonardo,9,Shadow Beard / Earring / Eye Mask / Pharaoh / C3FF00 / Cyrith / Power Surge Cyrospike / Gold / Gauntlet
8123,Turtle,Male,2012 Michaelangelo,4,Do-rag / Small Shades / Big Beard / Solflare
8124,Turtle,Male,IDW Leonardo,5,Eye Patch / Big Beard / Mohawk Dark / Smile / Orange
8125,Turtle,Male,Rise of the TMNT Michaelangelo,5,Stringy Hair / Chinstrap / 3D Glasses / Hoodie / Alienate
8126,Turtle,Female,Rise Of The Tmnt Azuria,4,Red Mohawk / Clown Eyes Green / Purple Lipstick / Cyborg
8130,Turtle,Male,1987 Michaelangelo,5,Stringy Hair / Silver Chain / Nerd Glasses / Serenest Saint / Fire Breathing Purple
8132,Turtle,Male,2003 Leonardo,4,Peak Spike / Front Beard Dark / Clown Eyes Green / Dual Gold
8135,Turtle,Male,2012 Raphael,4,Earring / Nerd Glasses / Shaved Head / Shark Hat
8138,Turtle,Male,2012 Leonardo,4,Handlebars / Earring / Small Shades / Guardian Royalty
8139,Turtle,Male,Rise of the TMNT Leonardo,4,Vampire Hair / Earring / Goat / Mummy
8140,Turtle,Female,Og Promo Larota,3,Straight Hair / Classic Shades / Cigarette
8144,Turtle,Male,2012 Tiziano,4,Stringy Hair / Mole / TV / Diamond Armor
8145,Turtle,Male,Batman Donatello,5,Stringy Hair / Luxurious Beard / Classic Shades / Hoodie / Solflare
8149,Turtle,Female,Og Promo Selene,3,Purple Eye Shadow / Straight Hair Blonde / Bubblegum
8151,Turtle,Male,Mirage Donatello,1,Kamen Rider Ryuki
8152,Turtle,Male,2021 Leonardo,11,Luxurious Beard / Gold Chain / Earring / Knitted Cap / Smile / Eye Patch / Blue / Vision / Mullet Blonde / Mole / Spots
8156,Turtle,Male,OG Promo Leonardo,5,Spirit / Eye Mask / Mohawk Thin / Chinstrap / Smile
8157,Turtle,Male,2003 Donatello,6,Front Beard / Classic Shades / Earring / Headband / Smile / Astronaut
8162,Turtle,Female,Mirage Lymera,3,Black Lipstick / Pilot Helmet / Laser Device
8163,Turtle,Male,OG Promo Michaelangelo,5,Normal Beard Black / Peak Spike / Earring / Horned Rim Glasses / Cyrith
8170,Turtle,Male,Rise of the TMNT Donatello,3,Luxurious Beard / Wild Hair / Nerd Glasses
8173,Turtle,Female,IDW Venus,6,Purple Eye Shadow / Hot Lipstick / Stringy Hair / Earring / Alien / Gold Chain
8174,Turtle,Male,Og Promo Guido,1,Kamen Rider Kuuga
8182,Turtle,Male,Batman Michaelangelo,5,Clown Nose / Cap / Handlebars / Spiderturtle / Tiger Hat
8183,Turtle,Female,Rise Of The Tmnt Lymera,4,Straight Hair Blonde / Purple Lipstick / Earring / Laser Device
8186,Turtle,Male,1987 Hans,4,Spots / Shadow Beard / Wild Hair / Crazy Eyes
8187,Turtle,Female,Rise Of The Tmnt Zamira,6,Tassle Hat / Hot Lipstick / VR / Earring / Cigarette / Beam
8189,Turtle,Male,1987 Tiziano,3,Messy Hair / Normal Beard / Small Shades
8194,Turtle,Female,2012 Selene,8,Gold Chain / Purple Eye Shadow / Purple Lipstick / Earring / Blonde Bob / Eye Mask / Pizza / Petalburn
8195,Turtle,Male,2003 Leonardo,5,Front Beard / Spots / Earring / Crazy Hair / Top Hat Gold
8196,Turtle,Female,Og Promo Azuria,2,Cap / Blue Eye Shadow
8198,Turtle,Male,2003 Donatello,3,Front Beard / Headband / Plant Bulb Hoodie
8200,Turtle,Male,2012 Donatello,4,Cigarette / Eye Mask / Fedora / Mustache
8204,Turtle,Male,Rise of the TMNT Michaelangelo,4,Handlebars / Crazy Hair / Eye Patch / Blue
8205,Turtle,Male,2021 Michaelangelo,4,Front Beard / Messy Hair / Big Shades / Samurai
8207,Turtle,Male,2012 Albrecht,4,Messy Hair / Vape / 3D Glasses / Mummy
8208,Turtle,Male,1987 Tiziano,3,Clown Eyes Blue / Goat / Mohawk Dark
8210,Turtle,Male,2021 Leonardo,2,Crazy Hair / Big Beard
8211,Turtle,Male,1987 Michaelangelo,3,Cap / Mole / Smile
8212,Turtle,Male,IDW Michaelangelo,4,Earring / Goat / Headband / Astronaut
8213,Turtle,Male,Og Promo Michaelangelo,1,Lord Of The Rings Gandalf
8215,Turtle,Male,Mirage Leonardo,1,Looney Tunes Marvin
8216,Turtle,Male,1987 Leonardo,4,Vampire Hair / Chinstrap / Small Shades / Smile
8217,Turtle,Female,Rise of the TMNT Venus,5,Spirit / Clown Nose / Welding Goggles / Crazy Hair / Purple Lipstick
8218,Turtle,Female,Idw Solina,4,Tassle Hat / Black Lipstick / Eye Patch / Open Mouth Full Teeth
8221,Turtle,Female,Og Promo Selene,2,Mohawk / 3D Glasses
8222,Turtle,Male,2021 Raphael,5,Cigarette / Luxurious Beard / Peak Spike / Earring / 3D Glasses
8226,Turtle,Male,Og Promo Albrecht,7,Fedora / Earring / Goat / Eye Mask / Smile / Undead / Smile Tounge Out
8227,Turtle,Male,2003 Tiziano,3,Crazy Hair / Small Shades / Vanta
8228,Turtle,Female,2003 Azuria,4,Purple Eye Shadow / Wild Blonde / Earring / Royal Crown
8231,Turtle,Male,Idw Hans,3,Messy Hair / Eye Mask / Smile
8232,Turtle,Male,1987 Donatello,3,Normal Beard Black / Peak Spike / Bubblegum
8236,Turtle,Male,2021 Leonardo,5,Cigarette / Earring / Knitted Cap / Small Shades / Gauntlet
8237,Turtle,Male,Mirage Donatello,3,Vampire Hair / Shadow Beard / Eye Mask
8243,Turtle,Female,Batman Venus,3,Blue Eye Shadow / Pigtails / Earring
8247,Turtle,Male,Rise of the TMNT Donatello,4,Handlebars / Earring / Regular Shades / Mohawk Dark
8249,Turtle,Female,Og Promo Solina,3,Black Lipstick / Bandana / Purple Eye Shadow
8252,Turtle,Female,Idw Solina,2,Crazy Hair / Cigarette
8254,Turtle,Female,Idw Zamira,3,Mole / Purple Eye Shadow / Wild Blonde
8257,Turtle,Male,Idw Tiziano,3,Luxurious Beard / Knitted Cap / Regular Shades
8259,Turtle,Male,Batman Albrecht,3,Handlebars / Fedora / Horned Rim Glasses
8260,Turtle,Female,Og Promo Azuria,4,Black Lipstick / Superwoman / Tiara / Earring
8261,Turtle,Female,Og Promo Azuria,5,Red Mohawk / Purple Lipstick / Cigarette / Battle Goddess / Pit Vipers
8262,Turtle,Male,Mirage Raphael,4,Earring / Smile / Shaved Head / Wolverine
8264,Turtle,Male,2012 Raphael,4,Earring / Crazy Hair / Eye Patch / Purple
8266,Turtle,Male,Og Promo Filippo,1,Lord Of The Rings Legolas
8269,Turtle,Female,Rise Of The Tmnt Venus,3,Red Mohawk / Earring / Cigarette
8274,Turtle,Male,Rise of the TMNT Raphael,4,Eye Mask / Cap / Chinstrap / Pizza
8277,Turtle,Male,1987 Donatello,4,Hoodie / Small Shades / Mole / Wizard
8278,Turtle,Male,Batman Raphael,5,Badge Collector / Chinstrap / VR / Open Mouth Full Teeth / Sai
8282,Turtle,Female,IDW Amoly,3,Wild White Hair / Classic Shades / Purple Lipstick
8283,Turtle,Male,Og Promo Tiziano,1,Mario Bros Luigi
8284,Turtle,Female,2012 Selene,3,Mohawk / Earring / 3D Glasses
8285,Turtle,Male,Og Promo Filippo,1,Mario Bros Mario
8290,Turtle,Female,Batman Venus,4,Mole / Wild White Hair / VR / Beam
8291,Turtle,Male,2021 Guido,3,Earring / Horned Rim Glasses / Mohawk Dark
8292,Turtle,Male,2012 Guido,3,Handlebars / Headband / Plant Bulb Hoodie
8296,Turtle,Female,Rise of the TMNT Larota,4,Spirit / Black Lipstick / Dark Hair / Alienate
8297,Turtle,Male,Batman Leonardo,4,Cap Forward / Chinstrap / Eye Mask / Eyes Forward
8301,Turtle,Male,2021 Giorgione,4,Earring / Smile / Eye Patch / Full Smile
8311,Turtle,Male,Mirage Albrecht,2,Headband / 3D Glasses
8315,Turtle,Male,OG Promo Raphael,4,Cap / Earring / Pipe / Smile
8317,Turtle,Male,1987 Leonardo,3,Luxurious Beard / Classic Shades / Cowboy Hat
8318,Turtle,Male,Idw Guido,4,Bandana / Handlebars / Eye Mask / Eyes Forward
8320,Turtle,Female,Idw Larota,4,Tassle Hat / Gold Chain / Rosy Cheeks / Bubblegum
8321,Turtle,Female,Rise Of The Tmnt Lymera,4,Blue Eye Shadow / Blonde Short / Crimson Edge / Open Mouth Full Teeth
8323,Turtle,Female,2021 Solina,5,Clown Nose / Frumpy Hair / Purple Lipstick / Nerd Glasses / Diamond Crown
8327,Turtle,Male,2021 Raphael,3,Big Shades / Goat / Knitted Cap
8329,Turtle,Male,1987 Hans,2,Wild Hair / Pipe
8332,Turtle,Male,2021 Albrecht,6,Peak Spike / Earring / Goat / Smile / Crimson Edge / Full Smile
8334,Turtle,Male,1987 Raphael,3,Muttonchops / Fedora / Classic Shades
8335,Turtle,Male,Og Promo Giorgione,1,Mario Bros Toad
8337,Turtle,Male,1987 Filippo,5,Crazy Hair / Smile / Small Shades / Laser / Full Smile
8344,Turtle,Male,Mirage Raphael,5,Normal Beard Black / Big Shades / Earring / Clown Hair Green / Police Cap
8346,Turtle,Male,Rise Of The Tmnt Tiziano,7,Cigarette / Clown Eyes Blue / Purple Hair / Knitted Cap / Smile / Clown Face Purple / Clown Nose
8347,Turtle,Female,2021 Larota,3,Red Mohawk / Earring / Mummy
8350,Turtle,Female,IDW Larota,2,Mole / Pilot Helmet
8351,Turtle,Female,Batman Zamira,4,Mole / Mohawk / Earring / Laser Device
8357,Turtle,Male,Idw Leonardo,5,Vampire Hair / Front Beard / Clown Nose / Earring / Bird Mask
8360,Turtle,Female,2012 Azuria,5,Gold Chain / Green Eye Shadow / Stringy Hair / Battle Goddess / Eye Mask
8364,Turtle,Female,2003 Larota,4,Welding Goggles / Stringy Hair / Purple Lipstick / Eye Mask
8366,Turtle,Male,2021 Leonardo,5,Shadow Beard / Shaved Head / Eye Patch / Black / Turtleman
8368,Turtle,Male,2012 Raphael,4,Earring / Clown Hair Green / 3D Glasses / Police Cap
8371,Turtle,Male,2021 Albrecht,3,Mustache / Cyborg / Bionocles
8377,Turtle,Male,Batman Filippo,5,Luxurious Beard / Do-rag / Small Shades / Mythic Strike / Smile
8378,Turtle,Male,Rise Of The Tmnt Hans,3,Clown Nose / Horned Rim Glasses / Mohawk
8379,Turtle,Male,1987 Leonardo,6,Stringy Hair / Eye Mask / Handlebars / Hoodie / Solflare / Bubblegum
8385,Turtle,Male,Mirage Leonardo,5,Frumpy Hair / Frown / Silver Chain / Mole / Viking
8390,Turtle,Male,Mirage Giorgione,1,Marvel Cyclops
8396,Turtle,Male,Batman Donatello,7,Spirit / Stringy Hair / Mole / Eye Mask / Hoodie / Solflare / Flareon
8397,Turtle,Female,Og Promo Jennika,4,Mole / Straight Hair Dark / Crimson Edge / Verda
8400,Turtle,Female,Mirage Larota,4,Big Shades / Gold Chain / Bandana / Hot Lipstick
8402,Turtle,Male,Batman Guido,3,Eye Mask / Big Beard / Cowboy Hat
8403,Turtle,Male,1987 Filippo,3,Classic Shades / Smile / Smile Tounge Out
8405,Turtle,Female,2012 Zamira,3,Tassle Hat / Big Shades / Cigarette
8409,Turtle,Male,2003 Donatello,5,Muttonchops / Shaved Head / Eye Patch / Blue / Turtleman
8410,Turtle,Male,2012 Donatello,4,Cyborg / Front Beard / Earring / Cowboy Hat
8411,Turtle,Female,2003 Lymera,3,Clown Eyes Green / Clown Hair Green / Diamond Crown
8413,Turtle,Male,Rise of the TMNT Donatello,3,Fedora / Smile / Spiderturtle
8414,Turtle,Female,Batman Larota,3,Wild Blonde / Purple Lipstick / Catwoman
8416,Turtle,Female,2003 Azuria,4,Tassle Hat / Blue Eye Shadow / Purple Lipstick / Earring
8418,Turtle,Female,2012 Larota,4,Green Eye Shadow / Hot Lipstick / Half Shaved / Phase
8419,Turtle,Female,Batman Lymera,4,Mole / Blonde Short / Eye Mask / Eyes Forward
8420,Turtle,Female,Og Promo Solina,2,Tiara / Cigarette
8424,Turtle,Female,Batman Amoly,2,Bandana / Clown Eyes Blue
8425,Turtle,Female,2003 Lymera,4,Black Lipstick / Purple Eye Shadow / Mohawk Thin / Earring
8426,Turtle,Female,2021 Venus,3,Welding Goggles / Wild Blonde / Purple Lipstick
8428,Turtle,Female,2021 Talena,4,Blonde Short / Earring / Clown Eyes Blue / Witch
8429,Turtle,Male,2021 Raphael,6,Stringy Hair / Normal Beard Black / Horned Rim Glasses / Hoodie / Solflare / Prismek
8430,Turtle,Male,1987 Michaelangelo,4,Frown / Small Shades / Mohawk Dark / Full Frown
8431,Turtle,Female,2021 Venus,5,Clown Nose / Purple Lipstick / Blonde Bob / Eye Mask / Eyes Forward
8435,Turtle,Male,OG Promo Raphael,3,Nerd Glasses / Mohawk Dark / Left Flip
8436,Turtle,Female,2003 Solina,2,Bandana / Horned Rim Glasses
8437,Turtle,Female,2003 Amoly,2,Gold Chain / Bandana
8439,Turtle,Female,2012 Selene,4,Messy Hair / Choker / Hot Lipstick / Fluffy Cub Hoodie
8442,Turtle,Male,Rise of the TMNT Michaelangelo,2,Eye Mask / Peak Spike
8445,Turtle,Male,2021 Michaelangelo,13,Snowman / Hoodie / Big Shades / Smile / Normal Beard / Wizard / Spots / Mole / Left Smile / Power Surge Solarwake / Gold Chain / Silver Chain / Gauntlet
8448,Turtle,Male,Og Promo Hans,1,Monkey King Monk
8449,Turtle,Male,1987 Donatello,2,Nerd Glasses / Mohawk Dark
8450,Turtle,Female,Idw Talena,3,Headband / Hot Lipstick / Clown Eyes Blue
8453,Turtle,Male,OG Promo Leonardo,4,Eye Mask / Muttonchops / Knitted Cap / Left Smile
8454,Turtle,Female,2003 Talena,4,Horned Rim Glasses / Straight Hair Blonde / Elipsa / Witch
8455,Turtle,Male,IDW Donatello,3,Police Cap / Muttonchops / Clown Eyes Green
8461,Turtle,Female,2021 Venus,3,Black Lipstick / Welding Goggles / Wild Hair
8465,Turtle,Female,2012 Zamira,5,Pilot Helmet / Purple Lipstick / Cigarette / C3FF00 / Eye Mask
8466,Turtle,Male,Mirage Donatello,5,Handlebars / Headband / Eye Patch / Diamond / Astronaut
8467,Turtle,Female,2012 Talena,3,Tassle Hat / Gold Chain / Mummy
8471,Turtle,Male,Mirage Raphael,4,Police Cap / Goat / 3D Glasses / Purple Hair
8473,Turtle,Male,Og Promo Leonardo,4,Cigarette / Crazy Hair / 3D Glasses / Fries in the Bag Hat Red
8475,Turtle,Male,2021 Guido,3,Peak Spike / Mole / Pizza
8479,Turtle,Male,2012 Donatello,6,Clown Nose / Purple Hair / Earring / Nerd Glasses / Pizza / Viking
8482,Turtle,Male,Idw Leonardo,5,Mohawk Thin / Smile / Snowman / Full Smile / Twin Katana
8483,Turtle,Female,2021 Talena,4,Green Eye Shadow / Frumpy Hair / Purple Lipstick / Earring
8484,Turtle,Male,2021 Ethscript,5,Earring / Shaved Head / Regular Shades / Diamond Grills / Sailor Hat
8488,Turtle,Male,2003 Michaelangelo,4,Eye Mask / Peak Spike / Goat / Smile
8490,Turtle,Male,2003 Giorgione,3,Frumpy Hair / Muttonchops / Eye Patch
8492,Turtle,Male,2012 Michaelangelo,4,Frumpy Hair / Shadow Beard / Small Shades / Viking
8499,Turtle,Male,OG Promo Donatello,4,Hoodie / Chinstrap / Rosy Cheeks / Wizard
8501,Turtle,Male,IDW Donatello,3,Handlebars / Nerd Glasses / Do-rag
8503,Turtle,Male,2012 Michaelangelo,4,Messy Hair / Muttonchops / Nerd Glasses / Nunchaku
8504,Turtle,Male,1987 Giorgione,4,Goat / Crazy Hair / Eye Patch / Laser
8507,Turtle,Male,2012 Michaelangelo,5,Hoodie / Big Shades / Smile / Green Saber / Full Smile
8512,Turtle,Female,2021 Larota,4,Blue Eye Shadow / Stringy Hair / Cigarette / Eye Mask
8513,Turtle,Male,2021 Raphael,4,Wild Hair / Horned Rim Glasses / Normal Beard / Prismek
8515,Turtle,Male,2012 Raphael,3,Hoodie / Big Beard / Green Saber
8517,Turtle,Male,2003 Raphael,3,Bandana / Handlebars / Eye Patch
8518,Turtle,Male,2021 Raphael,3,Stringy Hair / Mustache / Regular Shades
8519,Turtle,Female,2012 Venus,3,Mohawk / Hot Lipstick / Screen Test
8521,Turtle,Male,Rise Of The Tmnt Guido,4,Luxurious Beard / Peak Spike / Big Shades / C3FF00
8527,Turtle,Female,2021 Venus,2,Eye Mask / Tiara
8528,Turtle,Female,2021 Jennika,4,Stringy Hair / Superwoman / Black Lipstick / Eye Mask
8530,Turtle,Male,1987 Filippo,3,Cigarette / Fedora / Regular Shades
8532,Turtle,Male,Og Promo Filippo,1,Nyan Cat
8533,Turtle,Female,Idw Zamira,3,Half Shaved / Purple Lipstick / Nerd Glasses
8541,Turtle,Male,1987 Michaelangelo,3,Normal Beard / Mohawk / Regular Shades
8542,Turtle,Male,1987 Guido,3,Stringy Hair / Muttonchops / Diamond Armor
8545,Turtle,Male,2012 Michaelangelo,4,Mohawk Thin / Shadow Beard / 3D Glasses / Left Smile
8547,Turtle,Male,Og Promo Tiziano,1,Monkey King Neza
8549,Turtle,Male,2012 Donatello,3,Muttonchops / Super-Speed Hedgehog / Left Smile
8552,Turtle,Female,2003 Selene,3,Blue Eye Shadow / Black Lipstick / Pink With Hat
8555,Turtle,Male,2003 Leonardo,3,Knitted Cap / Regular Shades / Pizza
8562,Turtle,Male,2003 Donatello,4,Beanie / Earring / Gauntlet / Screen Test
8563,Turtle,Male,Batman Raphael,4,Cigarette / Earring / Nerd Glasses / Crazy Hair
8565,Turtle,Female,Batman Talena,3,Blonde Short / Clown Eyes Blue / Viking
8568,Turtle,Male,Og Promo Donatello,4,Shadow Beard / VR / Beam / Left Flip
8574,Turtle,Male,2021 Leonardo,5,Cap / Silver Chain / Earring / VR / Beam
8577,Turtle,Female,Idw Lymera,2,Silver Chain / Wild Blonde
8579,Turtle,Female,2021 Larota,5,Black Lipstick / Green Eye Shadow / Pink With Hat / Bird Mask / Left Smile
8581,Turtle,Male,Idw Filippo,3,Beanie / Gold Chain / Horned Rim Glasses
8583,Turtle,Male,2003 Raphael,3,Front Beard / Police Cap / Eye Mask
8585,Turtle,Female,2021 Amoly,4,Dark Hair / Purple Lipstick / Nerd Glasses / Verda
8587,Turtle,Male,1987 Guido,3,Card Master / Earring / Nerd Glasses
8588,Turtle,Male,IDW Leonardo,4,Luxurious Beard / Headband / Small Shades / Astronaut
8589,Turtle,Female,2021 Larota,2,Purple Eye Shadow / Pigtails
8591,Turtle,Male,Idw Filippo,3,Muttonchops / Headband / Eye Patch
8592,Turtle,Female,2012 Selene,3,Mole / Big Shades / Wild Blonde
8593,Turtle,Male,Batman Raphael,4,Normal Beard Black / Eye Mask / Pizza / Pharaoh
8597,Turtle,Male,2003 Raphael,4,Bandana / Normal Beard / Eye Mask / Left Smile
8598,Turtle,Male,Mirage Raphael,4,Big Shades / Shadow Beard / Shaved Head / Open Mouth Full Teeth
8599,Turtle,Male,Batman Michaelangelo,3,Normal Beard Black / Crazy Hair / Pipe
8600,Turtle,Female,2021 Solina,4,Clown Eyes Green / Dark Hair / Bubblegum / Miner
8603,Turtle,Male,1987 Donatello,5,Stringy Hair / Normal Beard Black / Big Shades / Hoodie / Vanta
8606,Turtle,Male,2003 Michaelangelo,5,Luxurious Beard / Gold Chain / Knitted Cap / Eye Mask / Smile
8611,Turtle,Male,Rise of the TMNT Michaelangelo,4,Handlebars / Earring / Shaved Head / Turtleman
8614,Turtle,Male,Idw Giorgione,4,Cap / Chinstrap / Earring / Clown Eyes Green
8615,Turtle,Male,2021 Leonardo,5,Stringy Hair / Smile / Mole / Hoodie / Vanta
8616,Turtle,Male,Idw Leonardo,3,Badge Collector / Front Beard Dark / Nerd Glasses
8617,Turtle,Female,Rise of the TMNT Venus,5,Orange Side / Pipe / Big Shades / Earring / Nebula
8618,Turtle,Male,OG Promo Leonardo,6,Hoodie / Muttonchops / Earring / Medical Mask / Regular Shades / Wizard
8620,Turtle,Male,1987 Leonardo,4,Beanie / Regular Shades / Pizza / Stringy Hair
8623,Turtle,Female,2021 Venus,4,Black Lipstick / Regular Shades / Straight Hair Dark / Witch
8624,Turtle,Male,IDW Leonardo,3,Mohawk Thin / Rosy Cheeks / Regular Shades
8629,Turtle,Female,Rise Of The Tmnt Solina,3,Tassle Hat / Clown Nose / Virtual Reality
8630,Turtle,Female,2003 Talena,4,Ghost / Tiara / Purple Lipstick / Pizza
8631,Turtle,Female,Rise Of The Tmnt Lymera,7,Purple Eye Shadow / Hot Lipstick / Straight Hair Dark / Snowoman / Eye Mask / Bubblegum / Laser
8633,Turtle,Male,Rise of the TMNT Raphael,4,Cap Forward / Gold Chain / Regular Shades / Smile
8634,Turtle,Male,1987 Tiziano,4,Frown / Pipe / Shaved Head / Bronze Armor
8635,Turtle,Female,Mirage Selene,3,Red Mohawk / Clown Eyes Green / Purple Lipstick
8636,Turtle,Female,Batman Solina,3,Clown Eyes Green / Hot Lipstick / Blonde Bob
8637,Turtle,Male,2003 Donatello,4,Earring / Normal Beard / Headband / Astronaut
8641,Turtle,Male,OG Promo Raphael,4,Frumpy Hair / Clown Eyes Blue / Viking / Dual Red
8644,Turtle,Male,2003 Albrecht,6,Messy Hair / Clown Eyes Blue / Clown Face Purple / Clown Nose / Silver Chain / Earring
8645,Turtle,Male,2003 Albrecht,4,Front Beard / Cap / Horned Rim Glasses / Purple Hair
8648,Turtle,Male,1987 Raphael,1,Mkr
8651,Turtle,Male,2012 Filippo,4,Clown Nose / Shadow Beard / Horned Rim Glasses / Cowboy Hat
8652,Turtle,Male,Og Promo Michaelangelo,3,Bandana / Chinstrap / Eye Mask
8656,Turtle,Female,Mirage Lymera,3,Mohawk Thin / Eye Patch / C3FF00
8660,Turtle,Male,Mirage Filippo,5,Front Beard / Earring / Medical Mask / Eye Mask / Eyes Forward
8663,Turtle,Female,Idw Solina,4,Cap / Black Lipstick / Eye Patch / Cigarette
8664,Turtle,Male,1987 Guido,4,Eye Mask / Luxurious Beard / Police Cap / Eyes Forward
8665,Turtle,Female,2003 Zamira,3,Red Mohawk / Purple Eye Shadow / Pit Vipers
8670,Turtle,Female,Og Promo Zamira,5,Silver Chain / Green Eye Shadow / Straight Hair Blonde / Purple Lipstick / Diamond Crown
8672,Turtle,Male,1987 Guido,4,Messy Hair / Clown Eyes Blue / Buck Teeth / Clown Face Purple
8674,Turtle,Female,2012 Venus,4,Pipe / Wild Hair / Purple Lipstick / Earring
8675,Turtle,Male,1987 Michaelangelo,4,Clown Nose / Fedora / Eye Mask / Thanos
